"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"20","272.1029467276436","277.80554642261046","4.862313786651259","-0.3090978906556921","0.016799999999999926","0.014","0.01959999999999995","1300","0.000257751675270067","0","0.000257751675270067","0.000257751675270067","20_33:0.007116903390326279;20_19:0.01212931266059758","20_33:660;20_19:660","true"
"21","237.67812386661174","116.70269545373554","4.9664950331928335","-0.30694839478531033","0.006000000000000005","0.006000000000000005","0.006","1300","0.00018217375116874634","0","0.00018217375116874634","0.00018217375116874634","21_20:0.005619376742124482;21_22:0.004694650178014931","21_20:660;21_22:660","true"
"22","293.3743232439634","156.4036765394584","5.038197876457438","-0.3065535436677073","0.011400000000000077","0.01100000000000001","0.0118","1300","0.00014622797265295085","0","0.00014622797265295085","0.00014622797265295085","22_23:0.004452225547900729","22_23:660","true"
"23","312.2938035699581","208.9103098397263","4.844974504703859","-0.309395699354676","0.008099999999999996","0.0084","0.007800000000000029","1300","0.00013019297125901717","0","0.00013019297125901717","0.00013019297125901717","","","true"
"24","221.02118411791957","115.39105612315961","5.100790397005483","-0.3054983979252499","0.12319999999999998","0.0414","0.20499999999999996","1300","0.00018969742038553217","0","0.00018969742038553217","0.00018969742038553217","24_23:0.004915662895275896;24_34:1","24_23:660;24_34:660","true"
"25","264.33437842734804","211.26781873672522","4.945232228281061","-0.3084275156167526","0.020399999999999974","0.01980000000000004","0.021","1300","0.0011217274724755217","0","0.0011217274724755217","0.0011217274724755217","25_24:0.009245028360335555","25_24:660","true"
"26","240.11783604738307","197.93470399175305","4.854079644904046","-0.30976922795032275","0.010199999999999987","0.0112","0.009199999999999986","1300","0.00028115725379218885","0","0.00028115725379218885","0.00028115725379218885","26_25:0.018375924844273445","26_25:660","true"
"27","308.0839058099912","207.18050398944584","4.747574990089512","-0.31027519414312993","0.05830000000000002","0.0574","0.05920000000000003","1300","0.00022513915601917768","0","0.00022513915601917768","0.00022513915601917768","27_26:0.004850920631143396","27_26:660","true"
"28","184.34123199132483","74.0773714092656","4.99440242324861","-0.3073714140177614","0.040100000000000025","0.0112","0.06899999999999995","1300","0.00026793470884621133","0","0.00026793470884621133","0.00026793470884621133","28_27:0.0071395219471892535;28_29:0.006610711603580788;28_35:0.007498747612935175","28_27:660;28_29:660;28_35:660","true"
"29","276.111566762638","472.90509212893244","4.6286491295706345","-0.3122408870668324","0.02100000000000002","0.0232","0.01880000000000004","1300","0.0001507626876602854","0","0.0001507626876602854","0.0001507626876602854","","","true"
"30","386.89329907551803","70.36398089905775","4.732965719362059","-0.31090012417705765","0.008900000000000019","0.009199999999999986","0.0086","1300","0.00018777691978050543","0","0.00018777691978050543","0.00018777691978050543","30_29:0.004760708427827415;30_31:0.00665780061817231","30_29:660;30_31:660","true"
"31","185.7581231869959","69.79253859179575","4.797666871392719","-0.31025628620305007","0.01100000000000001","0.014000000000000012","0.008","1300","0.0001981949318655663","0","0.0001981949318655663","0.0001981949318655663","31_32:0.005903423228303617","31_32:660","true"
"32","175.05199216182362","222.54060514314907","4.910386069926192","-0.3078794303810588","0.009600000000000053","0.009800000000000031","0.0094","1300","0.00014664462361282138","0","0.00014664462361282138","0.00014664462361282138","32_36:0.004488535334156274","32_36:660","true"
"33","222.59373881081868","121.89850373502638","4.973179864912966","-0.3075486854907048","0.012599999999999945","0.013399999999999967","0.0118","1300","0.0002594063363325058","0","0.0002594063363325058","0.0002594063363325058","33_39:0.01482507691764176","33_39:660","true"
"34","204.47675128500336","82.6646921701063","4.678636054063652","-0.3124338462946453","0.029200000000000004","0.0264","0.03200000000000003","1300","0.00017169167995690759","0","0.00017169167995690759","0.00017169167995690759","34_43:0.06378000071892914","34_43:660","true"
"35","286.92434191941726","129.2841559180064","4.907602427825297","-0.308301773576246","0.012199999999999989","0.011","0.013399999999999967","1300","0.00022911277672325335","0","0.00022911277672325335","0.00022911277672325335","35_47:0.018350276846572755","35_47:660","true"
"36","268.1265125990453","226.97897515766903","4.8122759352200895","-0.31175120998201256","0.015499999999999958","0.0174","0.013599999999999945","1300","0.00011010208288981758","0","0.00011010208288981758","0.00011010208288981758","36_51:0.003280829062033669","36_51:660","true"
"37","239.90582731500177","97.37875517258769","4.837909740474339","-0.30886995110205334","0.011700000000000044","0.0104","0.013000000000000012","1300","0.0001631708227771759","0","0.0001631708227771759","0.0001631708227771759","37_38:0.005659516314969831","37_38:660","true"
"38","323.55834054201745","142.1479268477281","4.776679833049806","-0.31016511917022377","0.014800000000000035","0.018000000000000016","0.0116","1300","0.0002054583855238232","0","0.0002054583855238232","0.0002054583855238232","","","true"
"39","227.18748182059645","101.19041648793541","4.917369422541952","-0.30824769981735706","0.0252","0.0238","0.026599999999999957","1300","0.0002686380213148422","0","0.0002686380213148422","0.0002686380213148422","39_38:0.006333153371439831","39_38:660","true"
"40","275.9715057429888","33.64167364773976","4.86820398819914","-0.30859152479413265","0.015499999999999958","0.0144","0.016599999999999948","1300","0.00012413858606265198","0","0.00012413858606265198","0.00012413858606265198","40_41:0.0095534653287416;40_39:0.0066232627271709255","40_41:660;40_39:660","true"
"41","141.04697450944545","171.29495628247918","4.93554356404785","-0.30862641143413133","0.009000000000000008","0.013399999999999967","0.0046","1300","0.0002498555787910841","0","0.0002498555787910841","0.0002498555787910841","41_53:0.014015445259469766","41_53:660","true"
"42","214.52219257540395","116.45501403966517","5.063928457005725","-0.3066601274184393","0.008900000000000019","0.01","0.007800000000000029","1300","0.00023040395896783638","0","0.00023040395896783638","0.00023040395896783638","42_41:0.009454869168087854;42_43:0.06611030831836931","42_41:660;42_43:660","true"
"43","96.91233535701592","176.09098652013913","4.829552892647809","-0.3101290706249939","0.07519999999999993","0.131","0.019399999999999973","1300","0.0061394083538178984","0","0.0061394083538178984","0.0061394083538178984","43_44:0.013502271361264112","43_44:660","true"
"44","331.9673189743877","22.36565437439368","4.949171040166026","-0.3085061819189273","0.01970000000000005","0.016599999999999948","0.0228","1300","0.00035029007737420406","0","0.00035029007737420406","0.00035029007737420406","44_45:0.00829241991608795","44_45:660","true"
"45","272.51305430150313","25.219467972451138","4.999439570777192","-0.35905492913025383","0.05059999999999998","0.0494","0.05179999999999996","1300","0.0006127172033125903","0","0.0006127172033125903","0.0006127172033125903","","","true"
"46","305.3040589349878","207.51383227745964","4.853136127313077","-0.3093752065131216","0.014899999999999913","0.015199999999999991","0.0146","1300","0.00031368981344857166","0","0.00031368981344857166","0.00031368981344857166","46_45:0.012552591873580266;46_47:0.016454402737016816","46_45:660;46_47:660","true"
"47","112.0410127406232","100.61232141140248","4.769537734046866","-0.3109329882546267","0.011900000000000022","0.016000000000000014","0.0078","1300","0.0009750358050431347","0","0.0009750358050431347","0.0009750358050431347","","","true"
"48","249.9105530327628","84.91892569803613","4.844159296930073","-0.3101551740988557","0.01649999999999996","0.01739999999999997","0.0156","1300","0.00022943639848689633","0","0.00022943639848689633","0.00022943639848689633","48_47:0.016048979353581433;48_49:0.012786498539600039","48_47:660;48_49:660","true"
"49","330.85832796408545","54.5110146606842","4.697333027060798","-0.312183453636997","0.010599999999999943","0.012800000000000034","0.0084","1300","0.00033311778105308464","0","0.00033311778105308464","0.00033311778105308464","","","true"
"50","287.10949015971215","46.007312128921285","4.784065216389066","-0.31049210238863767","0.018299999999999983","0.016800000000000037","0.0198","1300","0.0003807304243504037","0","0.0003807304243504037","0.0003807304243504037","50_49:0.012895363907649171;50_51:0.012864332764727898","50_49:660;50_51:660","true"
"51","369.98103089836644","334.3228536444961","4.931195143259573","-0.3079514036835037","0.012499999999999956","0.013399999999999967","0.0116","1300","0.00011946647930147028","0","0.00011946647930147028","0.00011946647930147028","","","true"
"52","126.32107607873318","169.97512440184556","4.915268091888991","-0.30801090653647334","0.014599999999999946","0.0186","0.010600000000000054","1300","0.00022302434823109036","0","0.00022302434823109036","0.00022302434823109036","52_37:0.005782260116265259;52_56:0.0069313866140855995","52_37:660;52_56:660","true"
"53","228.10677644763197","191.13077663167596","4.996701228091365","-0.30683792833129964","0.010199999999999987","0.0102","0.010199999999999987","1300","0.0007060102535037545","0","0.0007060102535037545","0.0007060102535037545","53_60:0.008038872284455434","53_60:660","true"
"54","249.41607157189196","161.20811513108964","4.96962461873921","-0.3069935236147513","0.016799999999999926","0.01959999999999995","0.014","1300","0.0002793183753968365","0","0.0002793183753968365","0.0002793183753968365","54_64:0.008544998221776318;54_45:0.016635802709949576","54_64:660;54_45:660","true"
"55","269.14319620510133","132.911348394533","4.837201893521209","-0.31038048092010345","0.012800000000000034","0.010600000000000054","0.015","1300","0.00030304180523245004","0","0.00030304180523245004","0.00030304180523245004","55_68:0.008006471454804653;55_49:0.012543084432542817","55_68:660;55_49:660","true"
"56","283.32944427386616","155.70575041927086","4.8145266476661215","-0.30974571553277236","0.014399999999999968","0.014","0.014800000000000035","1300","0.00020978856727104167","0","0.00020978856727104167","0.00020978856727104167","56_57:0.004568041644220616","56_57:660","true"
"57","298.29598097761146","184.89477907692168","4.927636215797346","-0.30778611849622645","0.00880000000000003","0.009000000000000008","0.0086","1300","0.00012490238479308734","0","0.00012490238479308734","0.00012490238479308734","57_58:0.004262422692494217","57_58:660","true"
"58","254.38743192020578","178.97510333403247","4.886914741135209","-0.30930018015034827","0.021399999999999975","0.0242","0.01859999999999995","1300","0.0001773749629667628","0","0.0001773749629667628","0.0001773749629667628","58_71:0.00355165100353666;58_59:0.0043267378843556414","58_71:660;58_59:660","true"
"59","278.0378710092773","38.503731097560575","4.971240983646933","-0.30762691104199297","0.014000000000000012","0.010399999999999965","0.0176","1300","0.00016137950140072675","0","0.00016137950140072675","0.00016137950140072675","59_60:0.00914451917811121","59_60:660","true"
"60","82.59051115933678","43.249513796313515","4.766228041500117","-0.31054248475500074","0.01849999999999996","0.021599999999999953","0.0154","1300","0.0004891409843476289","0","0.0004891409843476289","0.0004891409843476289","60_61:0.017978756790018036","60_61:660","true"
"61","263.7592215033933","147.6142510772065","4.793929680818951","-0.29056402780855567","0.012900000000000023","0.014","0.011800000000000033","1300","0.0005472374667204527","0","0.0005472374667204527","0.0005472374667204527","","","true"
"62","241.43833329143405","175.18801087982075","4.935227577924499","-0.3079921198487331","0.06499999999999995","0.06999999999999995","0.06","1300","0.0002143566348956281","0","0.0002143566348956281","0.0002143566348956281","62_72:0.06465592096250108;62_61:0.0074752311304887575;62_63:0.006305204047646895","62_72:660;62_61:660;62_63:660","true"
"63","235.18883552224037","230.13962636342362","5.041629381337884","-0.30694631371315323","0.01429999999999998","0.01539999999999997","0.0132","1300","0.000257566526519282","0","0.000257566526519282","0.000257566526519282","63_64:0.0065357091306901816","63_64:660","true"
"64","295.2646377381281","149.89816888942082","4.821568151625261","-0.30967161679000116","0.009500000000000064","0.009000000000000008","0.01","1300","0.0001837723377185411","0","0.0001837723377185411","0.0001837723377185411","","","true"
"65","132.78828248706955","84.43653362522598","4.95716283840736","-0.3075262411046977","0.010699999999999932","0.0102","0.011199999999999988","1300","0.00019369926530402729","0","0.00019369926530402729","0.00019369926530402729","65_64:0.00604046176263881;65_66:0.006745696543534546","65_64:660;65_66:660","true"
"66","224.58212584700323","138.1612748677002","4.885003283440064","-0.3091067496263565","0.0129999999999999","0.0136","0.012399999999999967","1300","0.0002977097464717666","0","0.0002977097464717666","0.0002977097464717666","","","true"
"67","288.0820128505069","147.37642621108017","5.11394299354881","-0.3058889857295697","0.06040000000000001","0.05279999999999996","0.068","1300","0.0001905641012836772","0","0.0001905641012836772","0.0001905641012836772","67_68:0.006344411944424949;67_66:0.006427625183012459","67_68:660;67_66:660","true"
"68","350.4053018339346","30.965050735290358","4.743755986637629","-0.31111458963233274","0.03859999999999997","0.041000000000000036","0.0362","1300","0.00016455144237005517","0","0.00016455144237005517","0.00016455144237005517","","","true"
"69","217.38782555934282","151.17980091472572","5.117688308169659","-0.3044028997353383","0.016999999999999904","0.0136","0.020399999999999974","1300","0.00032859966923030984","0","0.00032859966923030984","0.00032859966923030984","69_68:0.009335099785580253;69_70:0.00829260965954437","69_68:660;69_70:660","true"
"70","231.8074773039301","203.46080627534076","4.898861335636608","-0.3082399407301921","0.07109999999999994","0.0654","0.07679999999999998","1300","0.00015379870850141256","0","0.00015379870850141256","0.00015379870850141256","","","true"
"71","301.967089833856","319.4122245971736","4.7882496146687785","-0.3094663460422399","0.01330000000000009","0.016800000000000037","0.0098","1300","0.00016226947375367698","0","0.00016226947375367698","0.00016226947375367698","","","true"
"72","225.10888634828262","123.48502237393664","5.059271507650144","-0.2985458699744989","0.05833333333333335","0.043333333333333335","0.07333333333333336","1300","0.001662127004585353","0","0.001662127004585353","0.001662127004585353","","","true"
"73","168.59974330748304","193.7561663231475","4.979584192352369","-0.307607369486609","0.009700000000000042","0.008","0.011399999999999966","1300","0.0002206503657116652","0","0.0002206503657116652","0.0002206503657116652","73_66:0.0072013172077920184","73_66:660","true"
"74","230.05054005485758","111.36163596813856","5.031462602993276","-0.3067427013413316","0.01100000000000001","0.012","0.010000000000000009","1300","0.00026972415085041245","0","0.00026972415085041245","0.00026972415085041245","74_70:0.006767113901214872;74_89:0.007559933825403042","74_70:660;74_89:660","true"
"75","259.72858417133284","73.65871423122195","5.00608393105337","-0.30673349842246334","0.009600000000000053","0.006399999999999961","0.0128","1300","0.00017394840792340558","0","0.00017394840792340558","0.00017394840792340558","75_90:0.006133576807751395","75_90:660","true"
"76","8.008347100996334","5.506235908637432","4.837397958602822","-0.30948286299394656","0.033299999999999996","0.0588","0.007800000000000029","1300","0.007011027063581295","0","0.007011027063581295","0.007011027063581295","76_75:0.04421002091561474","76_75:660","true"
"77","249.88202387086946","80.59774158280459","5.041931572803447","-0.30723078653018854","0.030299999999999994","0.013800000000000034","0.0468","1300","0.0002024592878164572","0","0.0002024592878164572","0.0002024592878164572","77_76:0.10595553917169505;77_78:0.007553760945848198;77_71:0.004888580585635377","77_76:660;77_78:780;77_71:660","true"
"78","178.005389327692","283.0684680988907","4.643455107356276","-0.31230747337772335","0.00649999999999995","0.007800000000000029","0.0052","1300","0.00019650753729558423","0","0.00019650753729558423","0.00019650753729558423","","","true"
"79","55.49463036499876","50.30766686678566","4.863164547907876","-0.3092713261857367","0.00770000000000004","0.0096","0.005800000000000027","1300","0.0002912851058532732","0","0.0002912851058532732","0.0002912851058532732","79_78:0.00987315000688449;79_80:0.006588447201922948","79_78:660;79_80:660","true"
"80","153.97179749823354","195.8125365469551","5.031462467068204","-0.3072198090686745","0.023399999999999976","0.02739999999999998","0.0194","1300","0.00023654738348942328","0","0.00023654738348942328","0.00023654738348942328","80_81:0.009714551612377526","80_81:660","true"
"81","275.77919913101545","193.6520661363821","4.930445697593661","-0.30841914125984865","0.04520000000000002","0.0494","0.041","1300","0.0004861611591526007","0","0.0004861611591526007","0.0004861611591526007","81_82:0.008879280571664316;81_72:0.08439552087077955","81_82:660;81_72:660","true"
"82","242.89027834683182","230.49848551764146","4.893605875039818","-0.30897996872816896","0.018399999999999972","0.018","0.01880000000000004","1300","0.00018461079370941813","0","0.00018461079370941813","0.00018461079370941813","82_83:0.006114670822387314","82_83:660","true"
"83","230.10817999289551","54.49024354198978","4.790688923010211","-0.31061744032224003","0.01529999999999998","0.0186","0.01200000000000001","1300","0.00020836608517871153","0","0.00020836608517871153","0.00020836608517871153","83_92:0.008816809520368729","83_92:660","true"
"84","246.73905822459173","141.68797999321527","4.679690940362013","-0.31137294267603616","0.011400000000000077","0.014800000000000035","0.008","1300","0.00013309291745226077","0","0.00013309291745226077","0.00013309291745226077","84_83:0.004073499008870107","84_83:660","true"
"85","207.71872521567335","139.86885356195978","5.104778792840738","-0.3061413803895981","0.015100000000000002","0.012199999999999989","0.018","1300","0.0003052081244691879","0","0.0003052081244691879","0.0003052081244691879","85_73:0.004903533418267297;85_84:0.04175450514044232;85_86:0.0072488114678519455","85_73:660;85_84:660;85_86:660","true"
"86","142.8650411515872","155.9864042404265","4.89881423714405","-0.3083187869423004","0.03990000000000005","0.035","0.04479999999999995","1300","0.0002518056830078487","0","0.0002518056830078487","0.0002518056830078487","86_87:0.00829197208929719","86_87:660","true"
"87","219.08751496230414","146.47490178349685","4.992090074028605","-0.307423102897223","0.017800000000000038","0.0226","0.013000000000000012","1300","0.0009516817109167951","0","0.0009516817109167951","0.0009516817109167951","87_88:0.013364327595787512","87_88:660","true"
"88","188.42254567931332","159.21163703063766","5.09937675419546","-0.3058997453558384","0.010000000000000009","0.009600000000000053","0.0104","1300","0.00048363279682056207","0","0.00048363279682056207","0.00048363279682056207","88_89:0.009946450593438322","88_89:660","true"
"89","225.44416420794664","144.1057765827757","4.956490825555376","-0.3077261951848229","0.015900000000000025","0.015","0.016800000000000037","1300","0.0002010921615605755","0","0.0002010921615605755","0.0002010921615605755","","","true"
"90","205.61695466289382","54.69456614500959","4.905589360978312","-0.307867793738734","0.008299999999999974","0.0092","0.007399999999999962","1300","0.00020816583081802618","0","0.00020816583081802618","0.00020816583081802618","","","true"
"91","82.88493986895197","111.64785792026197","4.914641031916575","-0.30850221183732857","0.026599999999999957","0.03359999999999996","0.0196","1300","0.0019166699333748461","0","0.0019166699333748461","0.0019166699333748461","91_79:0.018656275128359268","91_79:660","true"
"92","153.6771051560212","124.79503718061373","4.91209831011135","-0.308588011384664","0.006199999999999983","0.0084","0.0040000000000000036","1300","0.00019116582116520317","0","0.00019116582116520317","0.00019116582116520317","92_102:0.006397511190335381","92_102:660","true"
"93","239.15353440816315","107.42429089721168","4.964128684832499","-0.3073815906362206","0.02400000000000002","0.0238","0.0242","1300","0.0004234954803070566","0","0.0004234954803070566","0.0004234954803070566","93_106:0.014649123859224233;93_87:0.01103538565697637","93_106:660;93_87:740","true"
"94","154.0540886030595","116.14378132188165","4.975880949420979","-0.3076458715160733","0.011400000000000077","0.0128","0.010000000000000009","1300","0.00031223400149014833","0","0.00031223400149014833","0.00031223400149014833","94_95:0.005166241053699616;94_90:0.006036975554553098","94_95:660;94_90:660","true"
"95","206.15287875358186","133.86350853524763","4.8388880176376885","-0.3098764431196092","0.010599999999999943","0.012199999999999989","0.009","1300","0.0001402520780792674","0","0.0001402520780792674","0.0001402520780792674","95_96:0.010711222103965495","95_96:660","true"
"96","268.467562199445","75.32355522546875","4.747911397990863","-0.3109191907797597","0.03869999999999996","0.039000000000000035","0.0384","1300","0.0004564755718877848","0","0.0004564755718877848","0.0004564755718877848","","","true"
"97","158.25538568183873","114.81112705894962","4.816155515549707","-0.3095561501235201","0.009299999999999975","0.01319999999999999","0.0054","1300","0.00028403239081260025","0","0.00028403239081260025","0.00028403239081260025","97_96:0.014118888203770164;97_98:0.010795032201132176","97_96:660;97_98:660","true"
"98","85.75677273769656","51.778667380268324","4.942901833015315","-0.308363471215884","0.014999999999999902","0.01859999999999995","0.0114","1300","0.0007287308196284961","0","0.0007287308196284961","0.0007287308196284961","98_91:0.023364545427157463","98_91:660","true"
"99","57.84329157157773","76.31801874284622","5.060106822614226","-0.30553728570536653","0.012199999999999989","0.013","0.011399999999999966","1300","0.0005029246096867366","0","0.0005029246096867366","0.0005029246096867366","99_98:0.018595313459753127","99_98:660","true"
"100","176.25615299087562","213.89916650784554","4.905355572343165","-0.3084392241160231","0.014899999999999913","0.0136","0.016199999999999992","1300","0.0001871325788030395","0","0.0001871325788030395","0.0001871325788030395","100_110:0.009036275456567988;100_99:0.02597950993104997","100_110:660;100_99:660","true"
"101","163.69621072868287","247.99579911488593","5.0653597605989376","-0.3063331480679172","0.02069999999999994","0.018000000000000016","0.0234","1300","0.0002082179633239019","0","0.0002082179633239019","0.0002082179633239019","101_100:0.008802703567877657;101_102:0.005523800163748399","101_100:660;101_102:660","true"
"102","254.89144132554415","198.99317297689024","4.809844386479354","-0.30996470519230634","0.05269999999999997","0.04279999999999995","0.0626","1300","0.00015852241973826994","0","0.00015852241973826994","0.00015852241973826994","102_103:0.008286697179350766","102_103:660","true"
"103","74.61294956115661","70.01684605931324","4.933467696589987","-0.30764620230723944","0.00770000000000004","0.01200000000000001","0.0034","1300","0.0004174632707899579","0","0.0004174632707899579","0.0004174632707899579","","","true"
"104","212.83048960833906","243.00724655842393","4.765569957701215","-0.31046094866074025","0.013700000000000045","0.015199999999999991","0.0122","1300","0.00015282813127434297","0","0.00015282813127434297","0.00015282813127434297","104_103:0.007830542811172653","104_103:660","true"
"105","63.639909596586335","53.603726721783055","4.982215131728165","-0.30759736332542964","0.007099999999999995","0.008399999999999963","0.0058","1300","0.00028444537752589594","0","0.00028444537752589594","0.00028444537752589594","105_104:0.008115209644790983;105_106:0.011779181562138696","105_104:660;105_106:660","true"
"106","254.09794776280168","134.57775227385252","4.878213049570025","-0.309312950580174","0.05170000000000008","0.0806","0.0228","1300","0.0010749375339359065","0","0.0010749375339359065","0.0010749375339359065","","","true"
"107","94.75520511703706","43.38095508583912","4.916024497767335","-0.3080022405881546","0.02299999999999991","0.023399999999999976","0.0226","1300","0.00035218800654415185","0","0.00035218800654415185","0.00035218800654415185","107_106:0.01457820197256951","107_106:660","true"
"108","191.57779445922947","228.98895718265464","5.056238427998427","-0.3060067460745893","0.020499999999999963","0.0232","0.0178","1300","0.00023717367948580885","0","0.00023717367948580885","0.00023717367948580885","108_112:0.006776558947940603;108_107:0.009934442334516153","108_112:660;108_107:660","true"
"109","233.11941476797836","236.1300265432441","4.984989298451822","-0.3071158019842663","0.026000000000000023","0.02300000000000002","0.029","1300","0.00012357377459939944","0","0.00012357377459939944","0.00012357377459939944","109_96:0.008399718287824515","109_96:660","true"
"110","213.44094555797224","224.6191800220746","4.830168031930838","-0.3090472310608016","0.011099999999999999","0.01319999999999999","0.009","1300","0.0004082278367052512","0","0.0004082278367052512","0.0004082278367052512","110_118:0.0076847631199511435","110_118:660","true"
"111","265.4846261381862","305.4787260291782","4.853171478849851","-0.30961255187582126","0.013900000000000023","0.01539999999999997","0.0124","1300","0.00023201732397531654","0","0.00023201732397531654","0.00023201732397531654","111_104:0.005207356525927576","111_104:660","true"
"112","174.18539766054369","40.19623838848469","5.002444176264101","-0.3061965297474003","0.007299999999999973","0.009399999999999964","0.0052","1300","0.0002515765994638471","0","0.0002515765994638471","0.0002515765994638471","112_126:0.0075221313322664796","112_126:660","true"
"113","221.76609692706015","232.54959449287583","5.031999310090885","-0.30676917589658537","0.007800000000000029","0.008600000000000052","0.007","1300","0.00018269016104723086","0","0.00018269016104723086","0.00018269016104723086","113_114:0.01782300949898416","113_114:660","true"
