"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"13","362.83534051496963","120.49996831878903","5.005809502119509","-0.3067650398842775","0.012900000000000023","0.0106","0.015199999999999991","1300","0.0002071308912257304","0","0.0002071308912257304","0.0002071308912257304","13_12:0.005470401729707808","13_12:660","true"
"14","200.83009868246484","102.24969071772503","4.903344760967439","-0.308419961199297","0.01629999999999998","0.0176","0.015000000000000013","1300","0.00037232705161362645","0","0.00037232705161362645","0.00037232705161362645","14_0:0.006514824222395854;14_18:0.006254778675927192","14_0:660;14_18:660","true"
"15","286.82543445234796","42.95453128609074","4.947914953560998","-0.308052427832017","0.008499999999999952","0.0076","0.009399999999999964","1300","0.00015613333394548474","0","0.00015613333394548474","0.00015613333394548474","15_22:0.004821203494931148","15_22:660","true"
"16","273.04722240704143","16.76519618047364","4.9603281019871295","-0.3076594514774509","0.019600000000000062","0.01880000000000004","0.0204","1300","0.0003105777271679256","0","0.0003105777271679256","0.0003105777271679256","16_8:0.007249128946394651;16_26:0.005280771930975842","16_8:660;16_26:660","true"
"17","293.55589036065834","375.1880848751119","4.820823460371974","-0.30970435909943395","0.013700000000000045","0.012199999999999989","0.0152","1300","0.00012403262130308696","0","0.00012403262130308696","0.00012403262130308696","17_30:0.005384209749058344","17_30:660","true"
"18","277.44327409076897","113.31978546045417","4.788139278987067","-0.31063598977187784","0.09840000000000004","0.09999999999999998","0.0968","1300","0.00013245122419816807","0","0.00013245122419816807","0.00013245122419816807","18_19:0.004027282563766027","18_19:660","true"
"19","286.97472076558415","103.63172557757117","4.7469924322616","-0.31072395279331844","0.08420000000000005","0.08479999999999999","0.0836","1300","0.00026320339723339954","0","0.00026320339723339954","0.00026320339723339954","","","true"
"20","225.49087087651546","277.3937187391763","4.862313786651259","-0.3090978906556921","0.013900000000000023","0.0114","0.01639999999999997","1300","0.0001512164018688643","0","0.0001512164018688643","0.0001512164018688643","20_33:0.008793281294981747;20_19:0.0049236962726744715","20_33:660;20_19:660","true"
"21","296.8640666261848","141.73217915375685","4.9664950331928335","-0.30694839478531033","0.006000000000000005","0.007000000000000006","0.005","1300","0.00020534223270001444","0","0.00020534223270001444","0.00020534223270001444","21_20:0.00538075326475973;21_22:0.0040037211146895235","21_20:660;21_22:660","true"
"22","242.8597792138492","166.1559218562899","5.038197876457438","-0.3065535436677073","0.011800000000000033","0.016199999999999992","0.0074","1300","0.00014816776913272088","0","0.00014816776913272088","0.00014816776913272088","22_23:0.006058878291028719","22_23:660","true"
"23","100.9102878899819","131.66174387171105","4.844974504703859","-0.309395699354676","0.015199999999999991","0.018","0.012399999999999967","1300","0.0003152781707974639","0","0.0003152781707974639","0.0003152781707974639","","","true"
"24","270.4615448471972","137.78661747598952","5.100790397005483","-0.3054983979252499","0.15333333333333332","0.14666666666666667","0.16000000000000003","1300","0.00024217564543271532","0","0.00024217564543271532","0.00024217564543271532","24_23:0.007375036803353857;24_34:0.15347793756649739","24_23:660;24_34:660","true"
"25","266.73210338901487","209.5593849992333","4.945232228281061","-0.3084275156167526","0.01330000000000009","0.005600000000000049","0.021","1300","0.00023496028947262736","0","0.00023496028947262736","0.00023496028947262736","25_24:0.006215578382261111","25_24:660","true"
"26","262.9681188734833","207.8087570780224","4.854079644904046","-0.30976922795032275","0.014799999999999924","0.01","0.01959999999999995","1300","0.00021798910293554984","0","0.00021798910293554984","0.00021798910293554984","26_25:0.007607870058394806","26_25:660","true"
"27","185.19756881092638","163.33394434375646","4.747574990089512","-0.31027519414312993","0.057599999999999985","0.059","0.05620000000000003","1300","0.00029503428288554144","0","0.00029503428288554144","0.00029503428288554144","27_26:0.007530436852962313","27_26:660","true"
"28","140.00908816387272","73.62502967520953","4.99440242324861","-0.3073714140177614","0.040899999999999936","0.0158","0.06599999999999995","1300","0.0005261508679176543","0","0.0005261508679176543","0.0005261508679176543","28_27:0.013297021378223223;28_29:0.009744318206787561;28_35:0.012405414937681408","28_27:660;28_29:660;28_35:660","true"
"29","337.5231582047024","375.500077820111","4.6286491295706345","-0.3122408870668324","0.017400000000000082","0.019","0.015800000000000036","1300","0.0001676991249216644","0","0.0001676991249216644","0.0001676991249216644","","","true"
"30","327.1495131630249","63.326483498269674","4.732965719362059","-0.31090012417705765","0.007400000000000073","0.006800000000000028","0.008","1300","0.00017751695941307078","0","0.00017751695941307078","0.00017751695941307078","30_29:0.005659933372310716;30_31:0.007092699655970758","30_29:660;30_31:660","true"
"31","177.006040980767","67.22591315255174","4.797666871392719","-0.31025628620305007","0.007800000000000029","0.008399999999999963","0.0072","1300","0.00016351194699004126","0","0.00016351194699004126","0.00016351194699004126","31_32:0.008649961066037742","31_32:660","true"
"32","124.82777231063073","239.44147702321268","4.910386069926192","-0.3078794303810588","0.014900000000000024","0.01100000000000001","0.0188","1300","0.0002769098995528644","0","0.0002769098995528644","0.0002769098995528644","32_36:0.008683607815581446","32_36:660","true"
"33","226.57823902893463","119.25426137434883","4.973179864912966","-0.3075486854907048","0.015900000000000025","0.010399999999999965","0.0214","1300","0.00021888695940715304","0","0.00021888695940715304","0.00021888695940715304","33_39:0.01671387581255468","33_39:660","true"
"34","314.53175971619163","153.96430855588585","4.678636054063652","-0.3124338462946453","0.05166666666666675","0.043333333333333335","0.06000000000000005","1300","0.0005602454816395473","0","0.0005602454816395473","0.0005602454816395473","34_43:0.00791145417158276","34_43:660","true"
"35","303.90063209591864","123.41124819014827","4.907602427825297","-0.308301773576246","0.015700000000000047","0.0132","0.018199999999999994","1300","0.0002849830152103393","0","0.0002849830152103393","0.0002849830152103393","35_47:0.00793389849271059","35_47:660","true"
"36","184.35358954698432","292.5389227277093","4.8122759352200895","-0.31175120998201256","0.010299999999999976","0.0128","0.007800000000000029","1300","0.00019043711018586903","0","0.00019043711018586903","0.00019043711018586903","36_51:0.006830866106852046","36_51:660","true"
"37","273.3402197918815","104.07269217905322","4.837909740474339","-0.30886995110205334","0.012699999999999934","0.013","0.012399999999999967","1300","0.0002107882805404608","0","0.0002107882805404608","0.0002107882805404608","37_38:0.005125507237152466","37_38:660","true"
"38","329.8386707906835","141.94448393455178","4.776679833049806","-0.31016511917022377","0.014100000000000001","0.014599999999999946","0.0136","1300","0.00017977001384205535","0","0.00017977001384205535","0.00017977001384205535","","","true"
"39","300.8499373111378","106.88429583086676","4.917369422541952","-0.30824769981735706","0.037900000000000045","0.0382","0.03759999999999997","1300","0.0002585744007892466","0","0.0002585744007892466","0.0002585744007892466","39_38:0.005861520610034421","39_38:660","true"
"40","238.74679816832864","35.61647085436112","4.86820398819914","-0.30859152479413265","0.013600000000000056","0.0108","0.01639999999999997","1300","0.00014894679728477976","0","0.00014894679728477976","0.00014894679728477976","40_41:0.007049570926910276;40_39:0.005268811873540752","40_41:660;40_39:660","true"
"41","229.19472293747796","197.95620250830788","4.93554356404785","-0.30862641143413133","0.013700000000000045","0.012800000000000034","0.0146","1300","0.0003226321564351182","0","0.0003226321564351182","0.0003226321564351182","41_53:0.02494757989147231","41_53:660","true"
"42","173.8296396333613","134.84675268337514","5.063928457005725","-0.3066601274184393","0.008499999999999952","0.0102","0.006800000000000028","1300","0.00034991228855727683","0","0.00034991228855727683","0.00034991228855727683","42_41:0.007339386360102479;42_43:0.005865667704633565","42_41:660;42_43:660","true"
"43","248.20273919208776","144.72712596815222","4.829552892647809","-0.3101290706249939","0.024699999999999944","0.028","0.021399999999999975","1300","0.00042516090720854673","0","0.00042516090720854673","0.00042516090720854673","43_44:0.012328760235295388","43_44:660","true"
"44","293.83354709750364","21.197793970178438","4.949171040166026","-0.3085061819189273","0.015000000000000013","0.015000000000000013","0.015","1300","0.0004367958007928602","0","0.0004367958007928602","0.0004367958007928602","44_45:0.009770679720243702","44_45:660","true"
"45","147.21066292811656","24.357892741743076","4.999439570777192","-0.35905492913025383","0.04479999999999995","0.0438","0.04579999999999995","1300","0.0006181745582753398","0","0.0006181745582753398","0.0006181745582753398","","","true"
"46","254.21778164005067","196.86999425582175","4.853136127313077","-0.3093752065131216","0.011900000000000022","0.014800000000000035","0.009","1300","0.00025898738159191325","0","0.00025898738159191325","0.00025898738159191325","46_45:0.013585205605872341;46_47:0.0051886097709389345","46_45:660;46_47:660","true"
"47","118.91812177723438","117.5860833807408","4.769537734046866","-0.3109329882546267","0.011600000000000055","0.014000000000000012","0.0092","1300","0.00018644207190674105","0","0.00018644207190674105","0.00018644207190674105","","","true"
"48","215.60225716129275","92.43830618387177","4.844159296930073","-0.3101551740988557","0.0131","0.011600000000000055","0.0146","1300","0.00023594009426681383","0","0.00023594009426681383","0.00023594009426681383","48_47:0.0069152984870618495;48_49:0.00930110830595271","48_47:660;48_49:660","true"
"49","238.8679358375987","56.64943576377099","4.697333027060798","-0.312183453636997","0.010699999999999932","0.013000000000000012","0.0084","1300","0.0002645600252772218","0","0.0002645600252772218","0.0002645600252772218","","","true"
"50","446.4763573514852","39.20089219114792","4.784065216389066","-0.31049210238863767","0.019199999999999995","0.019399999999999973","0.019","1300","0.00038578235909104795","0","0.00038578235909104795","0.00038578235909104795","50_49:0.011636801312416317;50_51:0.010646592881448091","50_49:660;50_51:660","true"
"51","233.3388038198898","239.6594765617711","4.931195143259573","-0.3079514036835037","0.013400000000000079","0.013800000000000034","0.013","1300","0.00012320038987605913","0","0.00012320038987605913","0.00012320038987605913","","","true"
"52","182.10545155833682","158.64426716151053","4.915268091888991","-0.30801090653647334","0.013700000000000045","0.0124","0.015000000000000013","1300","0.00019139006392192176","0","0.00019139006392192176","0.00019139006392192176","52_37:0.004845126400496891;52_56:0.004613598661990043","52_37:660;52_56:660","true"
"53","115.42355498170012","200.66978485140802","4.996701228091365","-0.30683792833129964","0.19640000000000002","0.3568","0.036","1300","0.012165531820239493","0","0.012165531820239493","0.012165531820239493","53_60:0.018693895908494407","53_60:660","true"
"54","260.7377699256028","137.14906314605824","4.96962461873921","-0.3069935236147513","0.014499999999999957","0.017199999999999993","0.0118","1300","0.0002572740689530849","0","0.0002572740689530849","0.0002572740689530849","54_64:0.009727068844642028;54_45:0.023478773445869155","54_64:660;54_45:660","true"
"55","115.89362946448637","85.79733713354231","4.837201893521209","-0.31038048092010345","0.01100000000000001","0.011600000000000055","0.0104","1300","0.00031004411847348606","0","0.00031004411847348606","0.00031004411847348606","55_68:0.009869733240183642;55_49:0.010519291135050707","55_68:660;55_49:660","true"
"56","309.16681266213124","175.2134989779404","4.8145266476661215","-0.30974571553277236","0.01649999999999996","0.015","0.018000000000000016","1300","0.00014145620953652353","0","0.00014145620953652353","0.00014145620953652353","56_57:0.005225767708806617","56_57:660","true"
"57","225.7937452778831","166.49686567033731","4.927636215797346","-0.30778611849622645","0.011300000000000088","0.010800000000000032","0.0118","1300","0.00019718203687279858","0","0.00019718203687279858","0.00019718203687279858","57_58:0.006371805632935268","57_58:660","true"
"58","285.44932990162016","101.94850010371532","4.886914741135209","-0.30930018015034827","0.01750000000000007","0.017","0.018000000000000016","1300","0.00030051002230171384","0","0.00030051002230171384","0.00030051002230171384","58_71:0.005000626159106458;58_59:0.006264940424848042","58_71:660;58_59:660","true"
"59","273.0467196328692","38.93322726746257","4.971240983646933","-0.30762691104199297","0.0121","0.010000000000000009","0.0142","1300","0.0002309859929852171","0","0.0002309859929852171","0.0002309859929852171","59_60:0.0065989983791414075","59_60:660","true"
"60","307.7866152312794","99.50137595688821","4.766228041500117","-0.31054248475500074","0.022699999999999942","0.02739999999999998","0.018","1300","0.0006533040289242564","0","0.0006533040289242564","0.0006533040289242564","60_61:0.009613347358153196","60_61:660","true"
"61","192.01617340832507","119.47444036213835","4.793929680818951","-0.29056402780855567","0.013399999999999967","0.0176","0.009199999999999986","1300","0.00041108388262913354","0","0.00041108388262913354","0.00041108388262913354","","","true"
"62","168.235480882763","165.32502748741956","4.935227577924499","-0.3079921198487331","0.014100000000000001","0.014399999999999968","0.0138","1300","0.00023077944915320998","0","0.00023077944915320998","0.00023077944915320998","62_72:0.009035714311239285;62_61:0.005582926770805019;62_63:0.006570200107950563","62_72:660;62_61:660;62_63:660","true"
"63","246.18422948882295","173.39031498363227","5.041629381337884","-0.30694631371315323","0.011300000000000088","0.010800000000000032","0.0118","1300","0.0003096901076267396","0","0.0003096901076267396","0.0003096901076267396","63_64:0.006799169701426466","63_64:660","true"
"64","237.34809524324274","193.4893841321795","4.821568151625261","-0.30967161679000116","0.009000000000000008","0.010000000000000009","0.008","1300","0.00021671683615828168","0","0.00021671683615828168","0.00021671683615828168","","","true"
"65","44.21715906944328","43.36660264262741","4.95716283840736","-0.3075262411046977","0.011199999999999988","0.0126","0.009800000000000031","1300","0.00032255760090390883","0","0.00032255760090390883","0.00032255760090390883","65_64:0.007261590447555505;65_66:0.00969446788725764","65_64:660;65_66:660","true"
"66","155.17870374487586","149.1923140699254","4.885003283440064","-0.3091067496263565","0.009299999999999975","0.0116","0.007000000000000006","1300","0.00022468064500710848","0","0.00022468064500710848","0.00022468064500710848","","","true"
"67","226.90215804428408","169.70035996472993","5.11394299354881","-0.3058889857295697","0.06230000000000002","0.04420000000000002","0.0804","1300","0.00035988384794455406","0","0.00035988384794455406","0.00035988384794455406","67_68:0.012313789104909573;67_66:0.006923026075913302","67_68:660;67_66:660","true"
"68","183.1537028035718","26.482961906913005","4.743755986637629","-0.31111458963233274","0.03689999999999993","0.043399999999999994","0.0304","1300","0.0003037504010519214","0","0.0003037504010519214","0.0003037504010519214","","","true"
"69","142.8507435121755","40.205356489902044","5.117688308169659","-0.3044028997353383","0.013399999999999967","0.0124","0.014399999999999968","1300","0.0005048376935403262","0","0.0005048376935403262","0.0005048376935403262","69_68:0.019598465648772795;69_70:0.010816148936236003","69_68:660;69_70:660","true"
"70","156.20296342946693","184.07217762815685","4.898861335636608","-0.3082399407301921","0.07240000000000002","0.0754","0.06940000000000002","1300","0.00017640051183991757","0","0.00017640051183991757","0.00017640051183991757","","","true"
"71","316.62198792603976","352.98376741726827","4.7882496146687785","-0.3094663460422399","0.009800000000000031","0.011","0.008600000000000052","1300","0.00009000190999636743","0","0.00009000190999636743","0.00009000190999636743","","","true"
"72","111.0294443804724","102.69846435308034","5.059271507650144","-0.2985458699744989","0.014599999999999946","0.0164","0.012800000000000034","1300","0.00041104581502374003","0","0.00041104581502374003","0.00041104581502374003","","","true"
"73","217.0734969366535","199.09415310800298","4.979584192352369","-0.307607369486609","0.007500000000000062","0.0092","0.005800000000000027","1300","0.0002923329259585218","0","0.0002923329259585218","0.0002923329259585218","73_66:0.007546609884579197","73_66:660","true"
"74","274.45926894546744","113.52502061769901","5.031462602993276","-0.3067427013413316","0.011099999999999999","0.0092","0.013000000000000012","1300","0.00020438962810174474","0","0.00020438962810174474","0.00020438962810174474","74_70:0.006529094758669501;74_89:0.006835481353000633","74_70:660;74_89:660","true"
"75","251.11944799641506","56.773776339733544","5.00608393105337","-0.30673349842246334","0.007299999999999973","0.006199999999999983","0.0084","1300","0.00018892739096645577","0","0.00018892739096645577","0.00018892739096645577","75_90:0.006944456817048472","75_90:660","true"
"76","274.562300585378","26.34166014945511","4.837397958602822","-0.30948286299394656","0.013500000000000068","0.0162","0.010800000000000032","1300","0.0008462819621289957","0","0.0008462819621289957","0.0008462819621289957","76_75:0.009387633064955186","76_75:660","true"
"77","279.7599228000475","84.13856205838024","5.041931572803447","-0.30723078653018854","0.027700000000000058","0.011399999999999966","0.044","1300","0.0002067970600891369","0","0.0002067970600891369","0.0002067970600891369","77_76:0.024268386161834327;77_78:0.006784527150760028;77_71:0.005831975202359896","77_76:660;77_78:780;77_71:660","true"
"78","183.32086883117856","223.96079914455075","4.643455107356276","-0.31230747337772335","0.012899999999999912","0.01639999999999997","0.0094","1300","0.00027260973654837523","0","0.00027260973654837523","0.00027260973654837523","","","true"
"79","156.3377739237933","74.96162649005383","4.863164547907876","-0.3092713261857367","0.009199999999999986","0.0104","0.008000000000000007","1300","0.0002051566943435887","0","0.0002051566943435887","0.0002051566943435887","79_78:0.006869283019041855;79_80:0.0060356572517782925","79_78:660;79_80:660","true"
"80","85.78116543418463","163.64431249752423","5.031462467068204","-0.3072198090686745","0.025000000000000022","0.03080000000000005","0.0192","1300","0.00020761224507160185","0","0.00020761224507160185","0.00020761224507160185","80_81:0.006777951447379332","80_81:660","true"
"81","297.42990534896313","238.53258442176434","4.930445697593661","-0.30841914125984865","0.04349999999999998","0.04520000000000002","0.0418","1300","0.00020686941967626226","0","0.00020686941967626226","0.00020686941967626226","81_82:0.0059436903525448;81_72:0.067630933803773","81_82:660;81_72:660","true"
"82","229.34976666200362","251.67096582734143","4.893605875039818","-0.30897996872816896","0.01970000000000005","0.0206","0.01880000000000004","1300","0.00018778600856201704","0","0.00018778600856201704","0.00018778600856201704","82_83:0.006008477835147491","82_83:660","true"
"83","98.0694128308743","50.18903394769694","4.790688923010211","-0.31061744032224003","0.011600000000000055","0.0132","0.010000000000000009","1300","0.00015184262444775055","0","0.00015184262444775055","0.00015184262444775055","83_92:0.017030916195531265","83_92:660","true"
"84","220.09605379964327","135.00219184045014","4.679690940362013","-0.31137294267603616","0.07166666666666666","0.06666666666666665","0.07666666666666666","1300","0.0002325284473621937","0","0.0002325284473621937","0.0002325284473621937","84_83:0.006340194537299948","84_83:660","true"
"85","211.95284751869707","217.36158661047352","5.104778792840738","-0.3061413803895981","0.02499999999999991","0.036666666666666625","0.013333333333333334","1300","0.00023944318767121843","0","0.00023944318767121843","0.00023944318767121843","85_73:0.006610859381331019;85_84:0.057013896364355554;85_86:0.006889945358837718","85_73:660;85_84:660;85_86:660","true"
"86","249.42905948271323","168.0059247237441","4.89881423714405","-0.3083187869423004","0.044399999999999995","0.0484","0.04039999999999999","1300","0.00022858847958774707","0","0.00022858847958774707","0.00022858847958774707","86_87:0.023495216033326438","86_87:660","true"
"87","48.06622634208336","21.01017420120376","4.992090074028605","-0.307423102897223","0.021600000000000064","0.0332","0.010000000000000009","1300","0.0016441778989105351","0","0.0016441778989105351","0.0016441778989105351","87_88:0.01650503400050138","87_88:660","true"
"88","189.5065396018873","103.6367270303094","5.09937675419546","-0.3058997453558384","0.007400000000000073","0.0046000000000000485","0.0102","1300","0.00026135958821406656","0","0.00026135958821406656","0.00026135958821406656","88_89:0.006417145323163842","88_89:660","true"
"89","315.6401135323461","182.76175100648322","4.956490825555376","-0.3077261951848229","0.013500000000000068","0.009","0.018000000000000016","1300","0.0001643314498068814","0","0.0001643314498068814","0.0001643314498068814","","","true"
"90","234.1019013177453","43.25757406109517","4.905589360978312","-0.307867793738734","0.00869999999999993","0.0082","0.009199999999999986","1300","0.0002853312880122093","0","0.0002853312880122093","0.0002853312880122093","","","true"
"91","102.51741782570609","148.3371936713413","4.914641031916575","-0.30850221183732857","0.025600000000000067","0.033399999999999985","0.0178","1300","0.002147081756243494","0","0.002147081756243494","0.002147081756243494","91_79:0.015841083828206676","91_79:660","true"
"92","47.593711741267185","68.96721202905594","4.91209831011135","-0.308588011384664","0.07779999999999998","0.1528","0.0028000000000000247","1300","0.011811347045090083","0","0.011811347045090083","0.011811347045090083","92_102:0.04973721331390943","92_102:660","true"
"93","250.77348096306295","82.30562603440336","4.964128684832499","-0.3073815906362206","0.02740000000000009","0.032","0.022800000000000042","1300","0.00042413764898362053","0","0.00042413764898362053","0.00042413764898362053","93_106:0.00831613421144084;93_87:0.029126527877513575","93_106:660;93_87:740","true"
"94","136.30652783374327","101.3004282076466","4.975880949420979","-0.3076458715160733","0.01200000000000001","0.0146","0.009399999999999964","1300","0.00032277552588856395","0","0.00032277552588856395","0.00032277552588856395","94_95:0.008318604869948842;94_90:0.00955031650194721","94_95:660;94_90:660","true"
"95","298.2681288384332","161.9156171468187","4.8388880176376885","-0.3098764431196092","0.009400000000000075","0.011600000000000055","0.0072","1300","0.0002176020642511882","0","0.0002176020642511882","0.0002176020642511882","95_96:0.006903035286268039","95_96:660","true"
"96","172.91389241835353","75.29168985553999","4.747911397990863","-0.3109191907797597","0.04269999999999996","0.04039999999999999","0.045","1300","0.0003798527113950274","0","0.0003798527113950274","0.0003798527113950274","","","true"
"97","218.46880014038933","161.9233610173123","4.816155515549707","-0.3095561501235201","0.008700000000000041","0.009800000000000031","0.0076","1300","0.00015766775008973659","0","0.00015766775008973659","0.00015766775008973659","97_96:0.006203817046458726;97_98:0.0064096427440387405","97_96:660;97_98:660","true"
"98","173.4003621767404","92.46007703328809","4.942901833015315","-0.308363471215884","0.015700000000000047","0.01959999999999995","0.0118","1300","0.0004956591834722648","0","0.0004956591834722648","0.0004956591834722648","98_91:0.016137352070731914","98_91:660","true"
"99","234.268207829311","214.42647160934064","5.060106822614226","-0.30553728570536653","0.01419999999999999","0.012","0.01639999999999997","1300","0.0002831672377429685","0","0.0002831672377429685","0.0002831672377429685","99_98:0.005920707846671286","99_98:660","true"
"100","144.3222151650279","212.1318253618246","4.905355572343165","-0.3084392241160231","0.014599999999999946","0.0168","0.012399999999999967","1300","0.0001837851471909028","0","0.0001837851471909028","0.0001837851471909028","100_110:0.010437846782654664;100_99:0.021158756619295088","100_110:660;100_99:660","true"
"101","181.95289560523287","245.1367395420931","5.0653597605989376","-0.3063331480679172","0.021700000000000053","0.016199999999999992","0.0272","1300","0.0002478500525532817","0","0.0002478500525532817","0.0002478500525532817","101_100:0.013940898195151208;101_102:0.007078632715411509","101_100:660;101_102:660","true"
"102","190.6850431754555","206.50011350160494","4.809844386479354","-0.30996470519230634","0.04269999999999996","0.04300000000000004","0.0424","1300","0.0002907996325675882","0","0.0002907996325675882","0.0002907996325675882","102_103:0.00558696705206535","102_103:660","true"
"103","304.4095595833822","79.78376698381224","4.933467696589987","-0.30764620230723944","0.009800000000000031","0.010000000000000009","0.0096","1300","0.00020621750987492916","0","0.00020621750987492916","0.00020621750987492916","","","true"
"104","192.04798804439437","112.62588915890917","4.765569957701215","-0.31046094866074025","0.013900000000000023","0.016599999999999948","0.0112","1300","0.0002816567792796631","0","0.0002816567792796631","0.0002816567792796631","104_103:0.005611911833221961","104_103:660","true"
"105","194.42048589741728","102.85742501129133","4.982215131728165","-0.30759736332542964","0.007000000000000006","0.00660000000000005","0.0074","1300","0.00017944858734063914","0","0.00017944858734063914","0.00017944858734063914","105_104:0.004088159951631504;105_106:0.005010491035901732","105_104:660;105_106:660","true"
"106","245.47515486806253","185.49560488778184","4.878213049570025","-0.309312950580174","0.025600000000000067","0.0292","0.02200000000000002","1300","0.00024220571269849107","0","0.00024220571269849107","0.00024220571269849107","","","true"
"107","238.9311477379212","48.566553933482545","4.916024497767335","-0.3080022405881546","0.021199999999999997","0.0232","0.0192","1300","0.0002686849050494218","0","0.0002686849050494218","0.0002686849050494218","107_106:0.007567423834451359","107_106:660","true"
"108","192.05558630792325","195.38564014217093","5.056238427998427","-0.3060067460745893","0.020499999999999963","0.020199999999999996","0.0208","1300","0.00019674273737081967","0","0.00019674273737081967","0.00019674273737081967","108_112:0.00608727718692037;108_107:0.008752938294654289","108_112:660;108_107:660","true"
"109","90.24346915820857","189.5990008619885","4.984989298451822","-0.3071158019842663","0.10499999999999998","0.17820000000000003","0.0318","1300","0.00013232287177599036","0","0.00013232287177599036","0.00013232287177599036","109_96:0.01062826626918989","109_96:660","true"
"110","210.05436044762558","264.8762153605343","4.830168031930838","-0.3090472310608016","0.0131","0.014599999999999946","0.0116","1300","0.000370287172164892","0","0.000370287172164892","0.000370287172164892","110_118:0.007037516291479529","110_118:660","true"
"111","216.22091244748026","286.26307093729685","4.853171478849851","-0.30961255187582126","0.017000000000000015","0.015000000000000013","0.019","1300","0.00022715504521875383","0","0.00022715504521875383","0.00022715504521875383","111_104:0.005408656744404966","111_104:660","true"
"112","181.1912270106857","33.98333978224361","5.002444176264101","-0.3061965297474003","0.005800000000000027","0.006800000000000028","0.0048","1300","0.0003006208268013953","0","0.0003006208268013953","0.0003006208268013953","112_126:0.005289254165220081","112_126:660","true"
"113","207.70899170661124","165.92974683108648","5.031999310090885","-0.30676917589658537","0.008000000000000007","0.008000000000000007","0.008","1300","0.00031175214680530163","0","0.00031175214680530163","0.00031175214680530163","113_114:0.03632119005271317","113_114:660","true"
